,wage_total,hh,bs_profit,other_inc,
483,,H09105-04-02,0.0,0.0,0.0
484,,H09106-04-01,0.0,0.0,0.0
485,2226.6118775827345,H09106-04-02,0.0,0.0,0.0
486,,H09107-04-01,0.0,0.0,0.0
487,,H09108-04-01,0.0,0.0,0.0
488,556.6529693956836,H09109-04-01,0.0,0.0,0.0
489,1217.678370553058,H09110-04-01,0.0,0.0,0.0
490,,H09111-04-01,27.05951934562351,0.0,0.0
491,1600.3772870125904,H09203-04-01,61.85032993285374,0.0,0.0
492,1669.9589081870508,H09206-04-01,0.0,0.0,0.0
493,,H09208-04-01,0.0,0.0,0.0
494,723.6488602143887,H09209-04-01,0.0,0.0,0.0
495,,H09210-04-01,0.0,0.0,0.0
496,2226.6118775827345,H09403-04-01,96.64114052008397,0.0,0.0
497,895.2835257780579,H09403-04-02,0.0,0.0,0.0
498,,H09410-04-01,-115.96936862410077,2880000.0,1113.3059387913672
499,3339.9178163741017,H09501-04-01,0.0,0.0,0.0
500,5721.155518788971,H09504-04-01,0.0,0.0,0.0
501,1669.9589081870508,H09505-04-01,42.522101828836945,0.0,0.0
502,386.56456208033586,H09509-04-01,0.0,0.0,0.0
503,2922.428089327339,H09510-04-01,0.0,0.0,0.0
504,695.8162117446045,H09513-04-01,212.61050914418473,0.0,0.0
505,1391.632423489209,H09514-04-01,57.98468431205038,1800000.0,695.8162117446045
506,,H09604-04-01,974.1426964424464,0.0,0.0
507,652.3276985105667,H09605-04-01,77.31291241606718,0.0,0.0
508,1113.3059387913672,H09608-04-01,100.50678614088733,0.0,0.0
509,556.6529693956836,H09609-04-01,425.22101828836946,4320000.0,1669.9589081870508
510,13421.521595429262,H09610-04-01,0.0,0.0,0.0
511,2226.6118775827345,H09613-04-01,23.19387372482015,0.0,0.0
512,,H09701-04-01,123.70065986570748,2520000.0,974.1426964424464
513,3942.958533219426,H09705-04-01,297.65471280185864,4800000.0,1855.5098979856123
514,,H09706-04-01,92.7754948992806,0.0,0.0
515,,H09710-04-01,0.0,1800000.0,695.8162117446045
516,,H09901-04-01,0.0,6000000.0,2319.387372482015
517,324.7142321474821,H09902-04-01,0.0,0.0,0.0
518,,H09903-04-01,50.253393070443664,0.0,0.0
519,890.6447510330938,H09905-04-01,57.98468431205038,0.0,0.0
520,556.6529693956836,H09906-04-01,0.0,0.0,0.0
521,108.23807738249404,H09908-04-01,189.41663541936458,1200000.0,463.87747449640307
522,,H09909-04-01,34.790810587230226,0.0,0.0
523,,H09910-04-01,23.19387372482015,0.0,0.0
524,,H10002-04-01,204.879217902578,1440000.0,556.6529693956836
525,12060.814336906478,H10003-04-01,0.0,8400000.0,3247.142321474821
526,632.0330590013491,H10004-04-01,1237.0065986570748,0.0,0.0
527,1151.9623949994009,H10007-04-01,0.0,0.0,0.0
528,1391.632423489209,H10007-04-02,77.31291241606718,0.0,0.0
529,,H10009-04-01,,,
530,,H10009-04-02,2860.5777593944854,0.0,0.0
531,2083.5829896130103,H10010-04-01,309.2516496642687,0.0,0.0
532,,H10011-04-01,,,
533,,H10201-04-01,286.05777593944856,0.0,0.0
534,1113.3059387913672,H10201-04-02,0.0,0.0,0.0
535,1855.5098979856123,H10205-04-01,0.0,0.0,0.0
536,,H10207-04-01,77.31291241606718,2880000.0,1113.3059387913672
537,,H10209-04-01,38.65645620803359,0.0,0.0
538,,H10210-04-01,0.0,0.0,0.0
539,1669.9589081870508,H10303-04-01,0.0,0.0,0.0
540,46.3877474496403,H10304-04-01,96.64114052008397,6720000.0,2597.713857179857
541,,H10306-04-01,57.98468431205038,0.0,0.0
542,2017.8670140593533,H10309-04-01,135.29759672811755,0.0,0.0
543,46.3877474496403,H10311-04-01,173.95405293615113,2520000.0,974.1426964424464
544,8349.794540935254,H10312-04-01,11.596936862410075,360000.0,139.1632423489209
545,,H10701-04-01,0.0,0.0,0.0
546,,H10701-04-02,0.0,0.0,0.0
547,,H10701-04-03,37.264823784544376,0.0,0.0
548,,H10702-04-01,0.0,0.0,0.0
549,,H10703-04-01,36.72363339763191,0.0,0.0
550,1082.3807738249404,H10704-04-01,67.64879836405878,0.0,0.0
551,,H10704-04-02,0.0,0.0,0.0
552,,H10706-04-01,0.0,0.0,0.0
553,,H10706-04-02,0.0,0.0,0.0
554,,H10707-04-01,0.0,0.0,0.0
555,,H10708-04-01,0.0,0.0,0.0
556,,H10709-04-01,50.253393070443664,0.0,0.0
557,,H10710-04-01,5019.540838613161,80000.0,30.92516496642687
558,5566.529693956836,H10710-04-02,657.159755536571,480000.0,185.5509897985612
559,,H10710-04-03,0.0,0.0,0.0
560,1261.7467306302162,H10710-04-04,0.0,0.0,0.0
561,,H10710-04-05,27.05951934562351,0.0,0.0
562,333.9917816374102,H10801-04-01,42.522101828836945,0.0,0.0
563,,H10802-04-01,0.0,0.0,0.0
564,,H10803-04-01,199.4673140334533,0.0,0.0
565,779.3141571539571,H10803-04-02,115.96936862410077,0.0,0.0
566,55.665296939568364,H10803-04-03,0.0,0.0,0.0
567,,H10804-04-01,0.0,0.0,0.0
568,,H10805-04-01,0.0,0.0,0.0
569,649.4284642949642,H10806-04-01,0.0,0.0,0.0
570,,H10807-04-01,115.96936862410077,0.0,0.0
571,,H10807-04-02,19.328228104016794,0.0,0.0
572,,H10809-04-01,46.00118288755997,0.0,0.0
573,,H10810-04-01,0.0,0.0,0.0
574,173.18092381199048,H10902-04-01,0.0,0.0,0.0
575,139.1632423489209,H10904-04-01,0.0,0.0,0.0
576,,H10905-04-01,0.0,360000.0,139.1632423489209
577,,H10906-04-01,0.0,0.0,0.0
578,371.1019795971224,H10908-04-01,0.0,0.0,0.0
579,,H10909-04-01,0.0,0.0,0.0
580,2755.432198508634,H10909-04-02,0.0,0.0,0.0
581,,H10909-04-03,108.23807738249404,0.0,0.0
582,,H10909-04-04,205.3430953770744,0.0,0.0
583,,H10910-04-01,0.0,0.0,0.0
584,890.6447510330938,H11001-04-01,0.0,0.0,0.0
585,,H11002-04-01,7.731291241606717,0.0,0.0
586,,H11003-04-01,191.34945822976624,0.0,0.0
587,18.555098979856123,H11006-04-01,0.0,0.0,0.0
588,,H11007-04-01,0.0,0.0,0.0
589,,H11009-04-01,0.0,0.0,0.0
590,,H11010-04-01,0.0,0.0,0.0
591,,H11011-04-01,905.720768954227,0.0,0.0
592,,H11403-04-01,842.7107453351322,0.0,0.0
593,,H11405-04-01,657.159755536571,0.0,0.0
594,,H11406-04-01,0.0,1200000.0,463.87747449640307
595,,H11409-04-01,1538.5269570797368,0.0,0.0
596,1600.3772870125904,H11410-04-01,77.31291241606718,0.0,0.0
597,556.6529693956836,H11414-04-01,1267.9317636235016,0.0,0.0
598,,H11501-04-01,204.879217902578,0.0,0.0
599,5009.8767245611525,H11502-04-01,0.0,0.0,0.0
600,,H11502-04-02,100.50678614088733,1680000.0,649.4284642949642
601,278.3264846978418,H11504-04-01,270.5951934562351,0.0,0.0
602,1994.6731403345332,H11505-04-01,6.5715975553657096,0.0,0.0
603,,H11506-04-01,146.89453359052763,240000.0,92.7754948992806
604,1994.6731403345332,H11506-04-02,228.07309162739816,1000000.0,386.56456208033586
605,5551.067111473623,H11506-04-03,1546.2582483213434,2400000.0,927.7549489928061
606,,H11507-04-01,65.7159755536571,0.0,0.0
607,,H11509-04-01,4542.133604443947,9000000.0,3479.0810587230226
608,,H11510-04-01,,,
609,,H11801-04-01,115.96936862410077,0.0,0.0
610,,H11804-04-01,0.0,0.0,0.0
611,556.6529693956836,H11805-04-01,0.0,0.0,0.0
612,1804.4833757910078,H11806-04-01,0.0,0.0,0.0
613,,H11807-04-01,46.3877474496403,0.0,0.0
614,,H11808-04-01,0.0,0.0,0.0
615,386.56456208033586,H11808-04-02,0.0,0.0,0.0
616,115.96936862410077,H11809-04-01,-46.3877474496403,0.0,0.0
617,1339.0596430462836,H11810-04-01,0.0,0.0,0.0
618,,H11901-04-01,278.3264846978418,0.0,0.0
619,487.0713482212232,H11902-04-01,0.0,0.0,0.0
620,,H11903-04-01,104.37243176169068,0.0,0.0
621,927.7549489928061,H11903-04-02,181.68534417775786,0.0,0.0
622,1159.6936862410075,H11905-04-01,0.0,0.0,0.0
623,,H11907-04-01,1581.0490589085737,0.0,0.0
624,,H11908-04-01,85.04420365767389,0.0,0.0
625,,H11910-04-01,108.23807738249404,0.0,0.0
626,,H12001-04-01,0.0,0.0,0.0
627,,H12003-04-01,27.05951934562351,0.0,0.0
628,,H12003-04-02,115.96936862410077,0.0,0.0
629,,H12005-04-01,193.28228104016793,0.0,0.0
630,,H12006-04-01,0.0,0.0,0.0
631,139.1632423489209,H12007-04-01,0.0,0.0,0.0
632,,H12008-04-01,79.24573522646885,0.0,0.0
633,,H12008-04-02,166.22276169454443,0.0,0.0
634,,H12009-04-01,0.0,0.0,0.0
635,,H12010-04-01,143.9952993749251,0.0,0.0
636,,H12011-04-01,92.7754948992806,0.0,0.0
637,333.9917816374102,H12303-04-01,23.967002848980822,0.0,0.0
638,1335.9671265496409,H12306-04-01,173.95405293615113,0.0,0.0
639,695.8162117446045,H12310-04-01,374.9676252179258,150000.0,57.98468431205038
640,,H12311-04-01,181.68534417775786,0.0,0.0
641,463.87747449640307,H12401-04-01,32.85798777682855,0.0,0.0
642,3386.305563823742,H12402-04-01,92.7754948992806,420000.0,162.35711607374105
643,12617.467306302162,H12404-04-01,359.50504273471233,1200000.0,463.87747449640307
644,1113.3059387913672,H12407-04-01,0.0,0.0,0.0
645,556.6529693956836,H12407-04-02,0.0,0.0,0.0
646,,H12408-04-01,0.0,0.0,0.0
647,2405.20470526385,H12409-04-01,0.0,0.0,0.0
648,,H12411-04-01,,,
649,,H12501-04-01,0.0,0.0,0.0
650,,H12502-04-01,193.359593952584,0.0,0.0
651,,H12504-04-01,0.0,0.0,0.0
652,,H12505-04-01,54.11903869124702,0.0,0.0
653,,H12506-04-01,193.28228104016793,0.0,0.0
654,,H12507-04-01,0.0,0.0,0.0
655,,H12509-04-01,0.0,300000.0,115.96936862410077
656,185.5509897985612,H12510-04-01,897.2163485884596,0.0,0.0
657,,H12512-04-01,0.0,0.0,0.0
658,,H12601-04-01,0.0,0.0,0.0
659,1066.918191341727,H12603-04-01,0.0,0.0,0.0
660,371.1019795971224,H12604-04-01,0.0,0.0,0.0
661,,H12605-04-01,135.29759672811755,0.0,0.0
662,2003.950689824461,H12606-04-01,0.0,0.0,0.0
663,,H12606-04-02,0.0,0.0,0.0
664,,H12607-04-01,0.0,0.0,0.0
665,,H12609-04-01,0.0,0.0,0.0
666,,H12610-04-01,131.4319511073142,0.0,0.0
667,,H12610-04-02,560.518615016487,0.0,0.0
668,,H12611-04-01,0.0,0.0,0.0
669,,H12701-04-01,289.9234215602519,0.0,0.0
670,185.5509897985612,H12701-04-02,0.0,0.0,0.0
671,,H12703-04-01,0.0,0.0,0.0
672,,H12704-04-01,0.0,60000.0,23.19387372482015
673,,H12705-04-01,0.0,0.0,0.0
674,2284.596561894785,H12706-04-01,0.0,0.0,0.0
675,,H12707-04-01,0.0,0.0,0.0
676,,H12708-04-01,140.5162183162021,0.0,0.0
677,,H12709-04-01,30.92516496642687,240000.0,92.7754948992806
678,1322.0508023147486,H12710-04-01,0.0,0.0,0.0
679,3711.0197959712245,H12805-04-01,0.0,0.0,0.0
680,6670.5580832582755,H12805-04-02,0.0,0.0,0.0
681,,H12806-04-01,0.0,0.0,0.0
682,,H12808-04-01,135.29759672811755,0.0,0.0
683,,H12809-04-01,0.0,0.0,0.0
684,,H12809-04-02,108.23807738249404,0.0,0.0
685,,H12809-04-03,193.28228104016793,0.0,0.0
686,,H12810-04-01,0.0,0.0,0.0
687,463.87747449640307,H12811-04-01,0.0,0.0,0.0
688,6494.284642949642,H12812-04-01,0.0,0.0,0.0
689,,H12901-04-01,0.0,0.0,0.0
690,,H12902-04-02,0.0,0.0,0.0
691,,H12903-04-01,301.52035842266196,0.0,0.0
692,333.9917816374102,H12904-04-01,0.0,0.0,0.0
693,,H12905-04-01,0.0,0.0,0.0
694,,H12905-04-02,204.879217902578,0.0,0.0
695,,H12906-04-01,86.97702646807556,0.0,0.0
696,,H12907-04-01,19.328228104016794,0.0,0.0
697,811.7855803687053,H12908-04-01,0.0,0.0,0.0
698,69.58162117446045,H12909-04-02,0.0,0.0,0.0
699,5566.529693956836,H12910-04-01,0.0,0.0,0.0
700,,H13002-04-01,0.0,0.0,0.0
701,,H13003-04-01,0.0,0.0,0.0
702,,H13004-04-01,38.65645620803359,0.0,0.0
703,,H13005-04-01,0.0,0.0,0.0
704,,H13006-04-01,56.0518615016487,0.0,0.0
705,,H13006-04-02,0.0,0.0,0.0
706,,H13006-04-03,0.0,0.0,0.0
707,,H13006-04-04,0.0,0.0,0.0
708,3404.860662803598,H13006-04-05,0.0,0.0,0.0
709,,H13006-04-06,0.0,0.0,0.0
710,,H13007-04-01,72.67413767110314,0.0,0.0
711,,H13008-04-01,28.99234215602519,0.0,0.0
712,,H13009-04-01,4.09758435805156,0.0,0.0
713,,H13010-04-01,77.31291241606718,0.0,0.0
714,,H13102-04-01,0.0,0.0,0.0
715,,H13102-04-02,83.49794540935255,0.0,0.0
716,162.35711607374105,H13103-04-01,0.0,0.0,0.0
717,,H13104-04-01,762.6918809845026,0.0,0.0
718,,H13105-04-01,67.64879836405878,0.0,0.0
719,,H13105-04-02,274.4608390770385,0.0,0.0
720,556.6529693956836,H13106-04-01,0.0,0.0,0.0
721,,H13107-04-02,0.0,0.0,0.0
722,,H13107-04-03,0.0,0.0,0.0
723,,H13107-04-04,0.0,0.0,0.0
724,,H13108-04-01,0.0,0.0,0.0
725,,H13108-04-02,0.0,0.0,0.0
726,,H13109-04-01,0.0,0.0,0.0
727,,H13111-04-01,0.0,0.0,0.0
728,1669.9589081870508,H13202-04-01,0.0,0.0,0.0
729,,H13203-04-01,0.0,0.0,0.0
730,1043.7243176169068,H13204-04-01,0.0,0.0,0.0
731,912.2923665095926,H13205-04-02,0.0,0.0,0.0
732,,H13205-04-04,0.0,0.0,0.0
733,2449.273065341008,H13207-04-01,61.85032993285374,0.0,0.0
734,278.3264846978418,H13208-04-01,92.7754948992806,0.0,0.0
735,773.1291241606717,H13208-04-02,50.253393070443664,0.0,0.0
736,,H13209-04-01,42.522101828836945,0.0,0.0
737,,H13210-04-01,0.0,0.0,0.0
738,,H13303-04-01,154.62582483213436,0.0,0.0
739,,H13306-04-01,9.277549489928061,0.0,0.0
740,,H13307-04-01,0.0,0.0,0.0
741,,H13307-04-02,208.74486352338135,0.0,0.0
742,,H13308-04-01,0.0,0.0,0.0
743,1252.4691811402881,H13309-04-01,0.0,0.0,0.0
744,,H13310-04-01,0.0,0.0,0.0
745,,H13310-04-02,59.91750712245206,140000.0,54.11903869124702
746,,H13310-04-03,38.65645620803359,0.0,0.0
747,,H13310-04-04,,,
748,,H13310-04-05,0.0,0.0,0.0
749,,H13310-04-06,0.0,0.0,0.0
750,,H13310-04-07,92.7754948992806,0.0,0.0
751,927.7549489928061,H13311-04-01,7.731291241606717,0.0,0.0
752,,H14001-04-01,0.0,0.0,0.0
753,,H14002-04-01,173.95405293615113,0.0,0.0
754,,H14003-04-01,0.0,0.0,0.0
755,,H14003-04-02,0.0,0.0,0.0
756,,H14003-04-03,77.31291241606718,0.0,0.0
757,,H14004-04-01,0.0,0.0,0.0
758,,H14004-04-02,0.0,0.0,0.0
759,,H14004-04-03,0.0,0.0,0.0
760,,H14005-04-01,0.0,0.0,0.0
761,,H14006-04-01,0.0,0.0,0.0
762,,H14006-04-02,1.9328228104016794,0.0,0.0
763,2087.4486352338135,H14007-04-01,7.731291241606717,0.0,0.0
764,,H14008-04-01,0.0,0.0,0.0
765,,H14008-04-02,22.42074460065948,0.0,0.0
766,,H14009-04-01,0.0,0.0,0.0
767,,H14010-04-01,,,
768,2783.264846978418,H14101-04-01,0.0,0.0,0.0
769,,H14104-04-01,0.0,0.0,0.0
770,,H14104-04-02,-5.798468431205038,0.0,0.0
771,927.7549489928061,H14106-04-01,38.65645620803359,0.0,0.0
772,3734.2136696960447,H14109-04-01,0.0,0.0,0.0
773,8427.107453351322,H14109-04-03,0.0,0.0,0.0
774,4614.0346129908885,H14109-04-04,0.0,0.0,0.0
775,8620.38973439149,H14110-04-01,0.0,250000.0,96.64114052008397
776,1548.017117078809,H14111-04-01,-284.12495312904684,3000000.0,1159.6936862410075
777,,H14201-04-01,0.0,0.0,0.0
778,,H14202-04-01,0.0,0.0,0.0
779,,H14203-04-01,69.58162117446045,0.0,0.0
780,,H14206-04-01,108.23807738249404,0.0,0.0
781,,H14207-04-01,0.0,0.0,0.0
782,,H14207-04-02,85.81733278183457,0.0,0.0
783,,H14207-04-03,0.0,0.0,0.0
784,,H14208-04-01,0.0,0.0,0.0
785,,H14209-04-01,193.28228104016793,0.0,0.0
786,,H14210-04-01,85.04420365767389,0.0,0.0
787,,H14301-04-01,0.0,0.0,0.0
788,,H14301-04-02,0.0,0.0,0.0
789,347.90810587230226,H14302-04-01,0.0,0.0,0.0
790,,H14302-04-02,0.0,0.0,0.0
791,,H14302-04-03,0.0,0.0,0.0
792,,H14302-04-04,0.0,0.0,0.0
793,,H14303-04-01,0.0,0.0,0.0
794,,H14304-04-01,0.0,0.0,0.0
795,1614.2936112474827,H14304-04-02,0.0,0.0,0.0
796,521.8621588084534,H14304-04-03,0.0,0.0,0.0
797,,H14304-04-04,96.64114052008397,0.0,0.0
798,389.65707857697856,H14305-04-01,0.0,0.0,0.0
799,,H14306-04-01,0.0,0.0,0.0
800,,H14306-04-02,0.0,0.0,0.0
801,,H14307-04-01,0.0,0.0,0.0
802,,H14308-04-01,0.0,0.0,0.0
803,,H14308-04-02,3.8656456208033587,0.0,0.0
804,,H14309-04-01,0.0,0.0,0.0
805,,H14309-04-02,0.0,0.0,0.0
806,1669.9774632860308,H14309-04-03,69.58162117446045,0.0,0.0
807,,H14309-04-04,0.0,0.0,0.0
808,,H14309-04-05,0.0,0.0,0.0
809,,H14310-04-01,0.0,0.0,0.0
810,,H14401-04-01,-1.9328228104016794,0.0,0.0
811,,H14402-04-01,7.731291241606717,0.0,0.0
812,,H14402-04-02,0.0,0.0,0.0
813,,H14403-04-01,0.0,0.0,0.0
814,,H14404-04-01,58.75781343621105,0.0,0.0
815,148.44079183884898,H14404-04-02,0.0,0.0,0.0
816,12.370065986570747,H14404-04-03,0.0,0.0,0.0
817,,H14405-04-01,0.0,0.0,0.0
818,,H14406-04-01,0.0,0.0,0.0
819,129.88569285899285,H14407-04-01,0.0,0.0,0.0
820,,H14407-04-02,61.85032993285374,0.0,0.0
821,,H14408-04-01,0.0,0.0,0.0
822,,H14409-04-01,0.0,0.0,0.0
823,,H14410-04-02,9.664114052008397,0.0,0.0
824,,H14601-04-01,0.0,0.0,0.0
825,,H14606-04-01,0.0,0.0,0.0
826,,H14612-04-01,,,
827,12.563348267610916,H14801-04-01,0.0,0.0,0.0
828,37.110197959712245,H14801-04-02,0.0,0.0,0.0
829,,H14802-04-01,0.0,0.0,0.0
830,46.3877474496403,H14803-04-01,0.0,0.0,0.0
831,,H14804-04-01,0.0,0.0,0.0
832,333.9917816374102,H14805-04-01,0.0,0.0,0.0
833,579.8468431205038,H14806-04-01,0.0,0.0,0.0
834,,H14806-04-02,0.0,0.0,0.0
835,,H14806-04-03,0.0,0.0,0.0
836,,H14807-04-01,266.72954783543173,0.0,0.0
837,,H14807-04-02,0.0,0.0,0.0
838,,H14808-04-01,0.0,0.0,0.0
839,115.96936862410077,H14808-04-02,0.0,0.0,0.0
840,,H14809-04-01,0.0,0.0,0.0
841,,H14810-04-01,0.0,0.0,0.0
842,,H14903-04-01,0.0,0.0,0.0
843,,H14903-04-02,12.370065986570747,0.0,0.0
844,,H14904-04-01,0.0,0.0,0.0
845,,H14906-04-01,0.0,0.0,0.0
846,69.58162117446045,H14906-04-02,0.0,0.0,0.0
847,,H14907-04-01,0.0,0.0,0.0
848,,H14908-04-01,0.0,0.0,0.0
849,,H14910-04-01,150.76017921133098,0.0,0.0
850,,H15002-04-01,0.0,0.0,0.0
851,,H15003-04-01,0.0,0.0,0.0
852,,H15004-04-01,0.0,0.0,0.0
853,,H15005-04-01,0.0,0.0,0.0
854,,H15006-04-01,0.0,0.0,0.0
855,,H15007-04-01,98.96052789256598,0.0,0.0
856,896.8297840263792,H15007-04-02,0.0,0.0,0.0
857,,H15008-04-01,0.0,0.0,0.0
858,1976.118041354677,H15008-04-02,0.0,0.0,0.0
859,,H15009-04-01,0.0,0.0,0.0
860,,H15010-04-01,46.3877474496403,0.0,0.0
861,649.4284642949642,H15101-04-01,-231.93873724820153,84000.0,32.471423214748214
862,779.3141571539571,H15102-04-01,-13.529759672811755,0.0,0.0
863,1887.0535662513676,H15102-04-02,0.0,0.0,0.0
864,1668.8316859240247,H15103-04-01,0.0,0.0,0.0
865,,H15104-04-01,0.0,120000.0,46.3877474496403
866,,H15105-04-01,12.756630548651083,0.0,0.0
867,,H15106-04-01,0.0,0.0,0.0
868,,H15107-04-01,0.0,0.0,0.0
869,,H15108-04-01,180.91221505359718,0.0,0.0
870,,H15109-04-01,0.0,0.0,0.0
871,1264.3227968719195,H15109-04-02,-289.9234215602519,45000.0,17.395405293615113
872,,H15110-04-01,0.0,0.0,0.0
873,,H15301-04-01,0.0,0.0,0.0
874,,H15301-04-02,0.0,0.0,0.0
875,,H15302-04-01,0.0,0.0,0.0
876,83.49794540935255,H15304-04-01,0.0,0.0,0.0
877,,H15305-04-01,18.941663541936457,0.0,0.0
878,284.12495312904684,H15306-04-01,0.0,0.0,0.0
879,,H15308-04-01,0.0,0.0,0.0
880,556.6529693956836,H15309-04-01,0.0,0.0,0.0
881,81.17855803687053,H15309-04-02,0.0,0.0,0.0
882,,H15310-04-01,0.0,120000.0,46.3877474496403
883,,H15502-04-01,0.0,0.0,0.0
884,,H15503-04-01,0.0,0.0,0.0
885,,H15504-04-01,0.0,0.0,0.0
886,,H15505-04-01,181.22146670326146,0.0,0.0
887,,H15505-04-02,0.0,0.0,0.0
888,,H15506-04-01,0.0,0.0,0.0
889,,H15508-04-01,0.0,0.0,0.0
890,,H15509-04-01,231.93873724820153,0.0,0.0
891,,H15510-04-01,0.0,0.0,0.0
892,111.33059387913673,H15902-04-01,6.9581621174460455,0.0,0.0
893,,H15903-04-01,212.61050914418473,0.0,0.0
894,,H15904-04-01,38.65645620803359,0.0,0.0
895,,H15905-04-01,0.0,0.0,0.0
896,,H15907-04-01,0.0,0.0,0.0
897,92.7754948992806,H15907-04-02,0.0,0.0,0.0
898,,H15908-04-01,0.0,0.0,0.0
899,,H15909-04-01,146.89453359052763,0.0,0.0
900,,H15909-04-02,0.0,0.0,0.0
901,,H15909-04-03,5.798468431205038,0.0,0.0
902,,H15910-04-01,0.0,0.0,0.0
903,,H16201-04-01,0.0,0.0,0.0
904,,H16201-04-02,38.65645620803359,0.0,0.0
905,,H16202-04-01,0.0,0.0,0.0
906,,H16203-04-01,13.529759672811755,0.0,0.0
907,,H16204-04-01,0.0,0.0,0.0
908,,H16205-04-01,270.5951934562351,0.0,0.0
909,,H16206-04-01,0.0,0.0,0.0
910,,H16207-04-01,0.0,0.0,0.0
911,324.7142321474821,H16208-04-01,0.0,0.0,0.0
912,,H16209-04-01,30.92516496642687,0.0,0.0
913,1586.4609627776983,H16210-04-01,0.0,0.0,0.0
914,,H16302-04-01,0.0,0.0,0.0
915,,H16304-04-01,202.94639509217632,0.0,0.0
916,,H16305-04-01,0.0,0.0,0.0
917,,H16305-04-02,0.0,0.0,0.0
918,,H16305-04-03,0.0,0.0,0.0
919,1936.6884560224828,H16306-04-01,125.63348267610915,0.0,0.0
920,,H16307-04-01,0.0,0.0,0.0
921,3488.358608212951,H16308-04-01,0.0,0.0,0.0
922,1082.3807738249404,H16308-04-02,0.0,0.0,0.0
923,,H16309-04-01,6.9581621174460455,18000.0,6.9581621174460455
924,,H16310-04-01,212.2239445821044,0.0,0.0
925,,H16401-04-01,11.596936862410075,0.0,0.0
926,,H16402-04-01,27.05951934562351,0.0,0.0
927,,H16403-04-01,0.0,0.0,0.0
928,,H16404-04-01,0.0,0.0,0.0
929,,H16405-04-01,13.529759672811755,0.0,0.0
930,,H16405-04-02,6.185032993285374,0.0,0.0
931,811.7855803687053,H16406-04-01,0.0,0.0,0.0
932,,H16407-04-01,0.0,0.0,0.0
933,,H16407-04-02,0.0,0.0,0.0
934,,H16407-04-03,0.0,0.0,0.0
935,,H16408-04-01,7.731291241606717,0.0,0.0
936,,H16409-04-01,282.1921303186452,0.0,0.0
937,,H16409-04-02,34.790810587230226,0.0,0.0
938,,H16409-04-03,369.16915678672075,0.0,0.0
939,,H16409-04-04,156.55864764253602,0.0,0.0
940,1224.636532670504,H16410-04-01,71.51444398486214,0.0,0.0
941,,H16501-04-01,0.0,0.0,0.0
942,,H16501-04-02,210.67768633378304,0.0,0.0
943,,H16502-04-01,0.0,0.0,0.0
944,18.555098979856123,H16503-04-01,65.7159755536571,0.0,0.0
945,,H16505-04-01,57.98468431205038,0.0,0.0
946,,H16505-04-02,-30.92516496642687,0.0,0.0
947,,H16505-04-03,0.0,0.0,0.0
948,,H16506-04-01,115.96936862410077,0.0,0.0
949,,H16507-04-01,0.0,0.0,0.0
950,,H16508-04-01,266.72954783543173,0.0,0.0
951,,H16509-04-01,-19.328228104016794,0.0,0.0
952,1855.5098979856123,H16510-04-01,0.0,720000.0,278.3264846978418
953,,H16604-04-01,0.0,0.0,0.0
954,,H16604-04-02,9.664114052008397,0.0,0.0
955,,H16606-04-01,-2.7059519345623513,0.0,0.0
956,932.3937237377701,H16607-04-01,50.253393070443664,0.0,0.0
957,1095.910533497752,H16609-04-01,0.0,3600000.0,1391.632423489209
958,1855.5098979856123,H16611-04-01,0.0,0.0,0.0
959,,H16701-04-01,0.0,0.0,0.0
960,,H16702-04-01,38.65645620803359,0.0,0.0
961,,H16703-04-01,0.0,0.0,0.0
962,,H16703-04-02,0.0,0.0,0.0
963,,H16704-04-01,0.0,0.0,0.0
964,30.92516496642687,H16704-04-02,0.0,0.0,0.0
965,,H16705-04-01,386.56456208033586,0.0,0.0
966,,H16707-04-01,0.0,0.0,0.0
967,,H16708-04-01,19.328228104016794,0.0,0.0
968,,H16709-04-01,0.0,0.0,0.0
969,,H16710-04-01,0.0,0.0,0.0
970,,H16802-04-01,0.0,0.0,0.0
971,,H16803-04-01,92.7754948992806,0.0,0.0
972,57.98468431205038,H16804-04-01,0.0,0.0,0.0
973,386.56456208033586,H16804-04-03,0.0,0.0,0.0
974,,H16806-04-01,0.0,0.0,0.0
975,34.790810587230226,H16806-04-02,0.0,0.0,0.0
976,,H16807-04-01,0.0,0.0,0.0
977,,H16808-04-01,0.0,0.0,0.0
978,,H16809-04-01,0.0,0.0,0.0
979,,H16809-04-02,0.0,0.0,0.0
980,1159.6936862410075,H16809-04-03,0.0,0.0,0.0
981,,H16810-04-01,0.0,0.0,0.0
982,220.34180038579143,H17002-04-01,0.0,0.0,0.0
983,,H17003-04-01,223.43431688243413,0.0,0.0
984,,H17005-04-01,0.0,0.0,0.0
985,,H17006-04-01,0.0,0.0,0.0
986,55.665296939568364,H17007-04-01,0.0,0.0,0.0
987,,H17007-04-02,0.0,0.0,0.0
988,289.9234215602519,H17008-04-01,0.0,0.0,0.0
989,,H17009-04-01,0.0,0.0,0.0
990,478.37364557441566,H17009-04-02,0.0,0.0,0.0
991,,H17010-04-01,127.56630548651084,0.0,0.0
992,,H17010-04-02,0.0,0.0,0.0
993,166.9958908187051,H17101-04-01,0.0,0.0,0.0
994,,H17102-04-01,0.0,0.0,0.0
995,4689.801267158635,H17103-04-01,251.2669653522183,0.0,0.0
996,,H17105-04-01,0.0,0.0,0.0
