,hh,farm_asset,hh_asset,wtotal
80,H04807-04-01,8.890984927847725,253.19978816262,262.09077309046774
81,H04808-04-01,21.64761547649881,3639.5053519863623,3661.152967462861
82,H04810-04-01,2.7059519345623513,1840.0473155023988,1842.753267436961
83,H04903-04-01,15.076017921133099,131.4319511073142,146.5079690284473
84,H04905-04-01,38.65645620803359,3144.702712523532,3183.3591687315657
85,H04907-04-01,19.328228104016794,1880.636594520834,1899.9648226248507
86,H04908-04-01,20.4879217902578,1356.8416129019788,1377.3295346922366
87,H04909-04-01,21.261050914418473,4022.2042684458947,4043.465319360313
88,H04910-04-01,51.02652219460433,20920.874099787776,20971.900621982382
89,H04912-04-01,11.596936862410075,1165.4921546722126,1177.0890915346226
90,H04913-04-01,5.798468431205038,183.61816698815954,189.41663541936458
91,H04913-04-02,3.8656456208033587,262.8639022146284,266.72954783543173
92,H04913-04-03,4.252210182883695,383.47204558369316,387.72425576657685
93,H04913-04-05,3.4790810587230228,1619.7055151166073,1623.1845961753304
94,H04913-04-06,10.823807738249405,1608.1085782541973,1618.9323859924466
95,H05002-04-01,5.798468431205038,289.9234215602519,295.7218899914569
96,H05003-04-01,10.630525457209236,1233.9140821604321,1244.5446076176413
97,H05004-04-01,20.4879217902578,2133.836382683454,2154.324304473712
98,H05005-04-01,6.5715975553657096,869.7702646807556,876.3418622361214
99,H05006-04-01,3.6723633397631907,394.29585332194256,397.96821666170575
100,H05007-04-01,27.446083907703848,1318.1851566939454,1345.631240601649
101,H05008-04-01,7.5380089605665495,417.4897270467627,425.0277360073293
102,H05009-04-01,22.807309162739816,5166.4353722036885,5189.242681366429
103,H05010-04-01,22.034180038579144,342.1096374410972,364.1438174796764
104,H05101-04-01,20.101357228177466,1751.1374662239214,1771.238823452099
105,H05102-04-01,42.522101828836945,3637.5725291759604,3680.0946310047975
106,H05103-04-01,8.697702646807556,1281.4615232963133,1290.1592259431209
107,H05104-04-01,1.9328228104016794,45.228053763399295,47.16087657380098
108,H05105-04-01,12.370065986570747,587.5781343621105,599.9482003486812
109,H05106-04-01,10.43724317616907,688.0849205029979,698.522163679167
110,H05107-04-01,6.5715975553657096,448.4148920131896,454.9864895685553
111,H05108-04-01,37.496762521792576,3595.0504273471233,3632.547189868916
112,H05109-04-01,8.890984927847725,351.77375149310564,360.6647364209534
113,H05302-04-01,56.0518615016487,1611.9742238750005,1668.0260853766492
114,H05303-04-01,22.034180038579144,730.6070223318347,752.6412023704139
115,H05304-04-01,20.29463950921763,175.30702890343233,195.60166841264996
116,H05305-04-01,15.462582483213435,1032.1273807544967,1047.5899632377102
117,H05305-04-02,5.798468431205038,413.6240814259594,419.4225498571644
118,H05305-04-03,5.798468431205038,1175.156268724221,1180.954737155426
119,H05306-04-01,3.6723633397631907,56.43842606372904,60.11078940349223
120,H05306-04-02,2.3193873724820153,12.756630548651083,15.076017921133099
121,H05308-04-01,10.630525457209236,66.48910467781776,77.11963013502701
122,H05309-04-01,18.168534417775785,5065.9285860628015,5084.097120480577
123,H05310-04-01,103.40602035648985,8104.326044014241,8207.732064370732
124,H05310-04-02,2.7059519345623513,19.328228104016794,22.034180038579144
125,H05403-04-01,36.33706883555157,4822.39291195219,4858.729980787742
126,H05404-04-01,10.823807738249405,5141.308675668467,5152.132483406716
127,H05405-04-01,8.117855803687053,1171.2906231034176,1179.4084789071048
128,H05407-04-01,5.411903869124703,2110.6425089586337,2116.0544128277584
129,H05407-04-02,25.899825659382504,2506.871185090978,2532.771010750361
130,H05409-04-01,61.4637653707734,3463.6184762398093,3525.082241610583
131,H05410-04-01,31.69829409058754,347.90810587230226,379.60639996288984
132,H05412-04-01,29.95875356122603,716.6906980969427,746.6494516581687
133,H05412-04-02,19.908074947137298,933.1668528619308,953.0749278090681
134,H05412-04-03,6.185032993285374,73.44726679526381,79.63229978854919
135,H05701-04-01,8.890984927847725,2242.074460065948,2250.9654449937957
136,H05702-04-01,28.21921303186452,2497.20707103897,2525.4262840708343
137,H05703-04-01,18.555098979856123,2012.0685456281483,2030.6236446080043
138,H05704-04-01,43.68179551507795,1289.1928145379202,1332.8746100529982
139,H05705-04-01,13.916324234892091,54.11903869124702,68.03536292613911
140,H05706-04-01,75.76665416774583,7248.085539006297,7323.852193174043
141,H05707-04-01,10.823807738249405,435.6582614645385,446.4820692027879
142,H05709-04-01,8.117855803687053,666.8238695885793,674.9417253922664
143,H05710-04-01,264.2168781819096,5213.98281333957,5478.1996915214795
144,H05711-04-01,33.24455233890888,224.2074460065948,257.4519983455037
145,H05901-04-01,5.798468431205038,7599.859290499403,7605.657758930608
146,H05910-04-01,101.279915265048,46988.855343675226,47090.135258940274
147,H06001-04-01,3.2857987776828548,5754.0135065658,5757.299305343482
148,H06005-04-01,4.058927901843527,15617.208308045569,15621.267235947413
149,H06006-04-01,25.513261097302166,4812.728797900181,4838.242058997484
150,H06008-04-01,6.9581621174460455,1523.0643745965233,1530.0225367139694
151,H06009-04-01,93.16205946136094,9082.334386077491,9175.496445538853
152,H06010-04-01,55.665296939568364,1809.1221505359717,1864.7874474755401
153,H06101-04-01,9.277549489928061,233.8715600586032,243.14910954853127
154,H06102-04-01,28.21921303186452,9880.590206773384,9908.80941980525
155,H06103-04-01,6.185032993285374,1019.757314767926,1025.9423477612113
156,H06104-04-01,69.96818573654079,1142.2982809473924,1212.2664666839332
157,H06105-04-01,43.68179551507795,4590.454174703988,4634.135970219067
158,H06105-04-02,45.61461832547963,860.1061506287473,905.720768954227
159,H06107-04-01,40.9758435805156,51014.925257741925,51055.90110132244
160,H06108-04-01,5.411903869124703,323.94110302332143,329.35300689244616
161,H06109-04-01,105.53212544793169,1198.3501424490412,1303.882267896973
162,H06110-04-01,48.32057026004198,1410.960651593226,1459.2812218532679
163,H06201-04-01,48.70713482212232,454.21336044439465,502.920495266517
164,H06207-04-01,31.311729528507204,31191.8945142623,31223.20624379081
165,H06208-04-01,14.689453359052763,1374.237018195594,1388.9264715546467
166,H06209-04-01,3.092516496642687,57.98468431205038,61.077200808693064
167,H06301-04-01,20.87448635233814,48.32057026004198,69.19505661238011
168,H06302-04-01,3.092516496642687,36.72363339763191,39.816149894274595
169,H06303-04-01,4.252210182883695,2129.9707370626506,2134.222947245534
170,H06305-04-01,2.3193873724820153,166.22276169454443,168.54214906702643
171,H06306-04-01,10.823807738249405,307.318826853867,318.1426345921164
172,H06307-04-01,33.24455233890888,1785.9282768111516,1819.1728291500606
173,H06310-04-01,37.88332708387291,21029.11217717027,21066.995504254144
174,H06310-04-02,10.43724317616907,566.3170834476921,576.7543266238611
175,H06401-04-01,6.185032993285374,320.8485865266788,327.03361951996413
176,H06402-04-01,8.50442036576739,666.8238695885793,675.3282899543468
177,H06403-04-01,3.4790810587230228,386.56456208033586,390.0436431390589
178,H06404-04-01,7.731291241606717,1078.515128204137,1086.2464194457439
179,H06405-04-01,37.110197959712245,1698.951250343076,1736.0614483027884
180,H06406-04-01,27.639366188744013,662.958223967776,690.59759015652
181,H06408-04-01,14.689453359052763,1917.3602279184659,1932.0496812775186
182,H06409-04-01,19.71479266609713,2081.6501668026085,2101.364959468706
183,H06410-04-01,23.967002848980822,1364.5729041435857,1388.5399069925663
184,H06411-04-01,19.134945822976626,4142.039282690799,4161.174228513775
185,H06602-04-01,5.411903869124703,392.3630305115409,397.7749343806656
186,H06603-04-01,22.42074460065948,7835.663673368408,7858.0844179690675
187,H06604-04-01,2.7059519345623513,448.4148920131896,451.12084394775195
188,H06605-04-01,1.5462582483213434,154.62582483213436,156.17208308045568
189,H06606-04-01,26.672954783543176,2070.0532299401984,2096.726184723742
190,H06607-04-01,22.807309162739816,2787.1304925992217,2809.9378017619615
191,H06608-04-01,77.31291241606718,2485.6101341765598,2562.9230465926266
192,H06609-04-01,67.64879836405878,4967.354622732316,5035.003421096375
193,H06701-04-01,8.117855803687053,2570.6543378342335,2578.7721936379207
194,H06702-04-01,46.00118288755997,16096.548365025186,16142.549547912746
195,H06703-04-01,5.025339307044367,5506.612186834384,5511.637526141429
196,H06704-04-01,8.31113808472722,488.2310419074642,496.5421799921914
197,H06706-04-01,8.50442036576739,409.758435805156,418.2628561709234
198,H06707-04-01,36.33706883555157,2435.356741106116,2471.6938099416675
199,H06708-04-01,4.832057026004199,206.8120407129797,211.64409773898387
200,H06709-04-01,4.638774744964031,684.2192748821944,688.8580496271585
201,H06710-04-01,4.445492463923863,117.90219143450244,122.3476838984263
202,H06801-04-01,4.638774744964031,1956.0166841264995,1960.6554588714635
203,H06802-04-01,9.277549489928061,20458.929448101775,20468.206997591704
204,H06803-04-01,7.3447266795263815,825.3153400415171,832.6600667210434
205,H06806-04-01,5.025339307044367,831.1138084727221,836.1391477797665
206,H06807-04-01,13.529759672811755,144.96171078012594,158.4914704529377
207,H06810-04-01,5.798468431205038,1209.9470793114513,1215.7455477426563
208,H06810-04-02,44.06836007715829,19579.49506936901,19623.56342944617
209,H06902-04-01,10.43724317616907,11906.188512074345,11916.625755250514
210,H06903-04-01,7.731291241606717,2819.98848037605,2827.719771617657
211,H06908-04-01,5.411903869124703,3904.302077011392,3909.713980880517
212,H06909-04-01,6.9581621174460455,664.8910467781777,671.8492088956237
213,H06911-04-01,24.35356741106116,4138.946766194156,4163.300333605217
214,H06914-04-01,31.69829409058754,465.8102973068047,497.50859139739225
215,H07003-04-01,7.3447266795263815,6113.518549300512,6120.863275980038
216,H07007-04-01,73.44726679526381,6987.15445960207,7060.6017263973345
217,H07008-04-01,1.5462582483213434,1078.515128204137,1080.0613864524585
218,H07009-04-01,13.529759672811755,55035.19670337742,55048.72646305023
219,H07010-04-01,53.34590956708635,2157.030256408274,2210.3761659753604
220,H07201-04-01,9.664114052008397,2551.3261097302166,2560.9902237822253
221,H07202-04-02,1.9328228104016794,1219.6111933634597,1221.5440161738613
222,H07203-04-01,5.991750712245206,1623.5711607374105,1629.5629114496558
223,H07204-04-01,2.899234215602519,1596.5116413917872,1599.4108756073897
224,H07205-04-01,3.2857987776828548,1366.5057269539873,1369.7915257316702
225,H07206-04-01,38.84973848907376,7615.321872982617,7654.17161147169
226,H07207-04-01,15.076017921133099,357.5722199243107,372.64823784544376
227,H07208-04-01,1.5462582483213434,114.03654581369908,115.58280406202043
228,H07208-04-02,7.731291241606717,483.20570260041984,490.93699384202654
229,H07209-04-01,4.252210182883695,1269.8645864339032,1274.116796616787
230,H07210-04-01,16.235711607374107,2870.2418734464936,2886.477585053868
231,H07302-04-01,6.5715975553657096,693.8833889342029,700.4549864895686
232,H07303-04-01,5.411903869124703,436.81795515077954,442.2298590199042
233,H07304-04-01,7.731291241606717,251.2669653522183,258.99825659382503
234,H07306-04-01,7.731291241606717,301.52035842266196,309.2516496642687
235,H07307-04-01,6.185032993285374,203.33295965425665,209.51799264754203
236,H07309-04-01,25.126696535221832,7458.763225340081,7483.889921875302
237,H07310-04-01,43.68179551507795,856.240505007944,899.9223005230219
238,H07311-04-01,4.252210182883695,112.1037230032974,116.35593318618109
239,H07408-04-01,0.0,2230.477523203538,2230.477523203538
240,H07408-04-02,51.79965131876501,2338.715600586032,2390.515251904797
241,H07408-04-03,21.261050914418473,320.8485865266788,342.1096374410972
242,H07502-04-02,4.638774744964031,117.90219143450244,122.54096617946647
243,H07502-04-06,6.9581621174460455,819.516871610312,826.475033727758
244,H07504-04-01,7.3447266795263815,916.1580121303961,923.5027388099223
245,H07506-04-01,11.983501424490411,521.8621588084534,533.8456602329438
246,H07508-04-01,18.168534417775785,2508.80400790138,2526.9725423191558
247,H07509-04-01,52.959345005006014,12540.154393886096,12593.113738891101
248,H07509-04-02,24.740131973141494,28.99234215602519,53.73247412916668
249,H07509-04-03,,85.04420365767389,85.04420365767389
250,H07510-04-01,39.04302077011392,12315.9469478795,12354.989968649614
251,H08102-04-01,1.9328228104016794,1762.7344030863314,1764.6672258967333
252,H08102-04-02,7.1514443984862135,3100.2477878842938,3107.39923228278
253,H08103-04-01,8.890984927847725,1911.5617594872608,1920.4527444151086
254,H08107-04-01,5.025339307044367,962.5457595800364,967.5710988870807
255,H08301-04-01,7.731291241606717,684.2192748821944,691.9505661238012
256,H08302-04-01,13.143195110731419,8469.62955518016,8482.772750290891
257,H08302-04-02,59.14437799829139,9969.500056051862,10028.644434050153
258,H08302-04-03,11.21037230032974,5829.393596171465,5840.603968471794
259,H08302-04-04,10.050678614088733,1144.2311037577942,1154.2817823718829
260,H08303-04-01,44.45492463923863,645.5628186741609,690.0177433133995
261,H08304-04-01,35.95050427347124,889.0984927847725,925.0489970582437
262,H08307-04-02,5.025339307044367,336.3111690098922,341.33650831693654
263,H08307-04-03,13.916324234892091,1285.3271689171168,1299.2434931520088
264,H08308-04-01,8.50442036576739,695.8162117446045,704.320632110372
265,H08308-04-03,4.252210182883695,489.0041710316249,493.25638121450856
266,H08309-04-01,3.8656456208033587,136.07072585227823,139.93637147308158
267,H08310-04-01,3.8656456208033587,127.56630548651084,131.4319511073142
268,H08402-04-01,12.17678370553058,811.7855803687053,823.9623640742359
269,H08404-04-01,9.664114052008397,1561.720830804557,1571.3849448565652
270,H08405-04-01,54.11903869124702,2692.4221748895393,2746.5412135807865
271,H08406-04-01,10.050678614088733,1206.0814336906478,1216.1321123047367
272,H08406-04-02,5.798468431205038,1615.839869495804,1621.638337927009
273,H08406-04-04,46.3877474496403,1778.196985569545,1824.5847330191853
274,H08408-04-01,4.638774744964031,180.91221505359718,185.5509897985612
275,H08409-04-01,9.277549489928061,933.5534174240112,942.8309669139392
276,H08409-04-02,17.395405293615113,514.1308675668467,531.5262728604619
277,H08410-04-01,16.235711607374107,2147.3661423562658,2163.6018539636398
278,H08501-04-01,2.7059519345623513,398.16149894274594,400.8674508773083
279,H08502-04-01,13.916324234892091,276.39366188744015,290.30998612233225
280,H08503-04-01,14.302888796972427,265.1832895871104,279.48617838408285
281,H08503-04-03,5.798468431205038,44.45492463923863,50.253393070443664
282,H08504-04-01,5.218621588084535,730.6070223318347,735.8256439199193
283,H08505-04-01,11.403654581369908,166.22276169454443,177.62641627591432
284,H08506-04-01,11.983501424490411,3125.3744844195153,3137.3579858440057
285,H08507-04-01,4.638774744964031,367.2363339763191,371.8751087212831
286,H08508-04-01,5.411903869124703,255.13261097302168,260.5445148421464
287,H08509-04-01,7.3447266795263815,57.98468431205038,65.32941099157676
288,H08510-04-01,3.8656456208033587,935.4862402344128,939.3518858552162
289,H08602-04-01,10.43724317616907,345.9752830619006,356.4125262380697
290,H08602-04-02,0.7731291241606717,280.2593075082435,281.0324366324042
291,H08602-04-03,6.185032993285374,363.3706883555157,369.5557213488011
292,H08603-04-01,73.44726679526381,2249.8057513075546,2323.2530181028187
293,H08605-04-01,2.7059519345623513,444.54924639238624,447.2551983269486
294,H08609-04-01,14.496171078012596,2545.5276412990115,2560.023812377024
295,H08611-04-01,10.823807738249405,2205.350826668316,2216.1746344065655
296,H08701-04-01,16.62227616945444,19610.420234335437,19627.042510504893
297,H08703-04-01,5.798468431205038,904.5610752679859,910.359543699191
298,H08704-04-01,11.596936862410075,71.51444398486214,83.11138084727222
299,H08706-04-01,,,
300,H08707-04-01,90.84267208887893,5133.577384426861,5224.420056515739
301,H08708-04-01,21.261050914418473,191.73602279184658,212.99707370626507
302,H08708-04-02,41.36240814259594,15831.751640000155,15873.114048142752
303,H08709-04-01,11.21037230032974,8266.683160087983,8277.893532388312
304,H08710-04-01,62.23689449493408,935.4862402344128,997.7231347293468
305,H08801-04-01,33.05127005786871,3293.5300689244614,3326.58133898233
306,H08802-04-01,28.99234215602519,1358.7744357123806,1387.7667778684058
307,H08802-04-02,8.890984927847725,1356.8416129019788,1365.7325978298265
308,H08803-04-01,9.084267208887892,1526.9300202173267,1536.0142874262147
309,H08804-04-01,0.38656456208033585,328.5798777682855,328.9664423303658
310,H08805-04-01,11.017090019289572,2209.2164722891193,2220.233562308409
311,H08806-04-01,42.522101828836945,1084.313596635342,1126.8356984641791
312,H08810-04-01,1.1596936862410077,398.16149894274594,399.321192628987
313,H08811-04-01,28.799059874985023,1472.8109815260796,1501.6100414010646
314,H09001-04-01,9.664114052008397,745.2964756908875,754.960589742896
315,H09003-04-01,9.664114052008397,489.0041710316249,498.6682850836333
316,H09005-04-01,11.403654581369908,438.7507779611812,450.1544325425511
317,H09007-04-01,69.19505661238011,2464.349083262141,2533.544139874521
318,H09008-04-01,98.57396333048564,24034.651647344883,24133.225610675367
319,H09008-04-02,29.185624437065357,317.7560700300361,346.94169446710146
320,H09010-04-01,25.126696535221832,8558.539404458636,8583.666100993858
321,H09101-04-01,4.638774744964031,421.3553726675661,425.99414741253014
322,H09102-04-01,34.790810587230226,202.94639509217632,237.73720567940657
323,H09103-04-01,15.462582483213435,2528.1322360053964,2543.59481848861
324,H09105-04-01,13.723041953851924,1542.39260270054,1556.115644654392
325,H09105-04-02,3.092516496642687,93.54862402344128,96.64114052008397
326,H09106-04-01,3.8656456208033587,1673.8245538078543,1677.6901994286577
327,H09108-04-01,66.10254011573743,6840.259926011543,6906.362466127281
328,H09109-04-01,35.37065743035073,2028.6908217976027,2064.0614792279534
329,H09110-04-01,44.45492463923863,997.3365701672666,1041.7914948065052
330,H09111-04-01,12.370065986570747,1534.6613114589334,1547.0313774455042
331,H09203-04-01,5.025339307044367,5970.489661330787,5975.515000637832
332,H09206-04-01,10.823807738249405,1012.79915265048,1023.6229603887293
333,H09208-04-01,5.798468431205038,1635.1680975998206,1640.9665660310256
334,H09209-04-01,7.924573522646885,61.85032993285374,69.77490345550062
335,H09210-04-01,15.84914704529377,235.80438286900488,251.65352991429864
336,H09410-04-01,8.50442036576739,46621.61900969891,46630.123430064676
337,H09505-04-01,8.117855803687053,243.5356741106116,251.65352991429864
338,H09510-04-01,4.638774744964031,340.94994375485624,345.5887184998203
339,H09608-04-01,16.235711607374107,2102.9112177170273,2119.1469293244013
340,H09609-04-01,4.638774744964031,35873.19136105517,35877.83013580013
341,H09710-04-01,3.8656456208033587,12176.783705530579,12180.649351151384
342,H09909-04-01,3.092516496642687,4457.089400786273,4460.1819172829155
343,H09910-04-01,1.9328228104016794,96.64114052008397,98.57396333048564
344,H10002-04-01,2.7059519345623513,23398.75294272273,23401.45889465729
345,H10004-04-01,28.605777593944854,14587.013750101474,14615.619527695419
346,H10007-04-01,23.967002848980822,21701.734515190055,21725.701518039037
347,H10010-04-01,67.26223380197844,30086.31986671254,30153.58210051452
348,H10201-04-01,69.00177433133996,883.3000243535674,952.3017986849075
349,H10311-04-01,7.731291241606717,9552.0103290051,9559.741620246707
350,H10701-04-01,18.168534417775785,162.35711607374105,180.52565049151684
351,H10701-04-02,11.596936862410075,50.253393070443664,61.85032993285374
352,H10702-04-01,5.798468431205038,2516.5352991429863,2522.3337675741914
353,H10703-04-01,19.328228104016794,158.4914704529377,177.8196985569545
354,H10704-04-01,18.555098979856123,1934.755633212081,1953.3107321919372
355,H10704-04-02,11.21037230032974,545.8291616574343,557.039533957764
356,H10706-04-01,12.756630548651083,92.7754948992806,105.53212544793169
357,H10706-04-02,12.370065986570747,1619.7055151166073,1632.0755811031781
358,H10708-04-01,14.496171078012596,1291.1256373483218,1305.6218084263344
359,H10709-04-01,6.5715975553657096,1897.2588706902884,1903.8304682456542
360,H10710-04-01,,,
361,H10710-04-04,1.9328228104016794,1180.954737155426,1182.8875599658277
362,H10801-04-01,3.092516496642687,827.2481628519188,830.3406793485615
363,H10802-04-01,18.941663541936457,1650.6306800830341,1669.5723436249707
364,H10803-04-01,8.50442036576739,228.07309162739816,236.57751199316556
365,H10803-04-02,11.596936862410075,104.37243176169068,115.96936862410077
366,H10803-04-03,5.218621588084535,127.56630548651084,132.78492707459537
367,H10804-04-01,9.277549489928061,610.7720080869307,620.0495575768588
368,H10805-04-01,5.798468431205038,564.3842606372904,570.1827290684954
369,H10806-04-01,20.87448635233814,218.40897757538977,239.2834639277279
370,H10807-04-01,14.302888796972427,266.72954783543173,281.0324366324042
371,H10807-04-02,3.8656456208033587,950.9488227176263,954.8144683384296
372,H10809-04-01,12.370065986570747,869.7702646807556,882.1403306673265
373,H10904-04-01,6.9581621174460455,46.3877474496403,53.34590956708635
374,H10905-04-01,91.6158012130396,220.34180038579143,311.95760159883105
375,H10906-04-01,9.857396333048564,405.119661060192,414.97705739324056
376,H10908-04-01,11.21037230032974,61.85032993285374,73.06070223318348
377,H10909-04-01,69.00177433133996,6055.533864988462,6124.535639319802
378,H10909-04-02,13.143195110731419,3119.5760159883102,3132.719211099042
379,H10910-04-01,6.9581621174460455,30024.46953677969,30031.427698897132
380,H11001-04-01,5.798468431205038,69.58162117446045,75.38008960566549
381,H11002-04-01,13.529759672811755,378.83327083872916,392.3630305115409
382,H11006-04-01,8.890984927847725,359.118478172632,368.00946310047976
383,H11007-04-01,28.799059874985023,554.720146585282,583.519206460267
384,H11009-04-01,6.5715975553657096,77.31291241606718,83.88450997143288
385,H11010-04-01,36.1437865545114,1298.8569285899284,1335.00071514444
386,H11011-04-01,64.55628186741609,4544.066427254348,4608.622709121764
387,H11502-04-01,0.0,1486.3407411988915,1486.3407411988915
388,H11504-04-01,4.252210182883695,3115.710370367507,3119.9625805503906
389,H11505-04-01,14.689453359052763,7901.379648922065,7916.069102281118
390,H11507-04-01,3.8656456208033587,11612.39944489329,11616.265090514093
391,H11510-04-01,38.65645620803359,47845.09584868317,47883.752304891204
392,H11801-04-01,3.8656456208033587,5574.260985198443,5578.126630819246
393,H11804-04-01,4.252210182883695,4097.58435805156,4101.836568234444
394,H11805-04-01,4.638774744964031,305.38600404346533,310.0247787884294
395,H11806-04-01,12.370065986570747,2337.9424714618713,2350.312537448442
396,H11807-04-01,5.411903869124703,889.8716219089332,895.2835257780579
397,H11808-04-01,7.731291241606717,3904.302077011392,3912.033368252999
398,H11809-04-01,1.9328228104016794,2002.4044315761398,2004.3372543865414
399,H11810-04-01,8.50442036576739,5520.141946507196,5528.646366872964
400,H11901-04-01,10.050678614088733,6673.2640351928385,6683.314713806927
401,H11905-04-01,11.596936862410075,432.95230952997616,444.54924639238624
402,H11907-04-01,8.890984927847725,1368.4385497643889,1377.3295346922366
403,H11908-04-01,12.756630548651083,1329.7820935563554,1342.5387241050064
404,H11910-04-01,17.395405293615113,5956.186772533815,5973.58217782743
